,SYMBOL,NAME OF COMPANY,cm01JUL2024bhav.csv
1396,RGL,Renaissance Global Limited,1.9621376454348205
1397,RHFL,Reliance Home Finance Limited,
1398,RHIM,RHI MAGNESITA INDIA LIMITED,0.8632190222082713
1399,RHL,Robust Hotels Limited,4.004057444877476
1400,RICOAUTO,Rico Auto Industries Limited,5.723049300516202
1401,RIIL,Reliance Industrial Infrastructure Limited,3.5168082748429934
1402,RITCO,Ritco Logistics Limited,3.5304098146697966
1403,RITES,RITES Limited,0.036153289949385395
1404,RKDL,Ravi Kumar Distilleries Limited,
1405,RKEC,RKEC Projects Limited,5.379158925857123
1406,RKFORGE,Ramkrishna Forgings Limited,2.483146067415733
1407,RMCL,Radha Madhav Corporation Limited,
1408,RML,Rane (Madras) Limited,4.4659858057815525
1409,RNAVAL,Reliance Naval and Engineering Limited,
1410,ROHLTD,Royal Orchid Hotels Limited,4.5473566745710725
1411,ROLEXRINGS,Rolex Rings Limited,2.1800056051567553
1412,ROLLT,Rollatainers Limited,
1413,ROLTA,Rolta India Limited,
1414,ROML,Raj Oil Mills Limited,
1415,ROSSARI,Rossari Biotech Limited,0.46928834501603084
1416,ROSSELLIND,Rossell India Limited,0.4486277269528621
1417,ROTO,Roto Pumps Limited,19.998102646807723
1418,ROUTE,ROUTE MOBILE LIMITED,0.6882746517494764
1419,RPGLIFE,RPG Life Sciences Limited,-1.9394123915359969
1420,RPOWER,Reliance Power Limited,0.20739716557206608
1421,RPPINFRA,R.P.P. Infra Projects Limited,4.950643134908768
1422,RPPL,Rajshree Polypack Limited,2.0700194498471722
1423,RPSGVENT,RPSG VENTURES LIMITED,-0.18747396194973234
1424,RSSOFTWARE,R. S. Software (India) Limited,
1425,RSWM,RSWM Limited,5.356631337725579
1426,RSYSTEMS,R Systems International Limited,-0.8203598396569362
1427,RTNINDIA,RattanIndia Enterprises Limited,-2.227224262528131
1428,RTNPOWER,RattanIndia Power Limited,-1.5151515151515127
1429,RUBYMILLS,The Ruby Mills Limited,3.437857633325713
1430,RUCHINFRA,Ruchi Infrastructure Limited,1.0560519902518197
1431,RUCHIRA,Ruchira Papers Limited,0.9903169014084466
1432,RUPA,Rupa & Company Limited,1.6309596194427562
1433,RUSHIL,Rushil Decor Limited,-0.014432096983695011
1434,RUSTOMJEE,Keystone Realtors Limited,-0.05935158394541004
1435,RVHL,Ravinder Heights Limited,1.1346921622189516
1436,RVNL,Rail Vikas Nigam Limited,-0.38406144983197854
1437,S&SPOWER,S&S Power Switchgears Limited,
1438,SABEVENTS,Sab Events & Governance Now Media Limited,
1439,SABTN,Sri Adhikari Brothers Television Network Limited,
1440,SADBHAV,Sadbhav Engineering Limited,
1441,SADBHIN,Sadbhav Infrastructure Project Limited,1.420959147424513
1442,SADHNANIQ,Sadhana Nitrochem Limited,-1.0127697049757782
1443,SAFARI,Safari Industries (India) Limited,3.029485355443273
1444,SAGARDEEP,Sagardeep Alloys Limited,1.3602941176470624
1445,SAGCEM,Sagar Cements Limited,0.5265677357587335
1446,SAH,Sah Polymers Limited,-1.2910166756320631
1447,SAHYADRI,Sahyadri Industries Limited,0.998003992015968
1448,SAIL,Steel Authority of India Limited,0.2758156744029577
1449,SAKAR,Sakar Healthcare Limited,0.9543502465404802
1450,SAKHTISUG,Sakthi Sugars Limited,0.20314880650075745
1451,SAKSOFT,Saksoft Limited,3.195287397358082
1452,SAKUMA,Sakuma Exports Limited,0.4828173814257362
1453,SALASAR,Salasar Techno Engineering Limited,1.2081274025260782
1454,SALONA,Salona Cotspin Limited,0.792340706503808
1455,SALSTEEL,S.A.L. Steel Limited,
1456,SALZERELEC,Salzer Electronics Limited,-0.9720062208398134
1457,SAMBHAAV,Sambhaav Media Limited,-1.4925373134328417
1458,SANCO,Sanco Industries Limited,
1459,SANDESH,The Sandesh Limited,2.5293586269196053
1460,SANDHAR,Sandhar Technologies Limited,4.08404584318718
1461,SANGAMIND,Sangam (India) Limited,1.6255194329014855
1462,SANGHIIND,Sanghi Industries Limited,1.050080775444257
1463,SANGHVIMOV,Sanghvi Movers Limited,1.7876464223549893
1464,SANGINITA,Sanginita Chemicals Limited,6.946876824284888
1465,SANOFI,Sanofi India Limited,0.7976923076923134
1466,SANSERA,Sansera Engineering Limited,1.3824349442379111
1467,SANWARIA,Sanwaria Consumer Limited,
1468,SAPPHIRE,Sapphire Foods India Limited,0.24245517769412075
1469,SARDAEN,Sarda Energy & Minerals Limited,-0.32246968784934216
1470,SAREGAMA,Saregama India Limited,-0.2610495994238987
1471,SARLAPOLY,Sarla Performance Fibers Limited,6.754402941745684
1472,SARVESHWAR,Sarveshwar Foods Limited,4.912280701754384
1473,SASKEN,Sasken Technologies Limited,3.62393928361386
1474,SASTASUNDR,Sastasundar Ventures Limited,-1.3864306784660734
1475,SATIA,Satia Industries Limited,0.4245283018867862
1476,SATIN,Satin Creditcare Network Limited,1.5376939127279263
1477,SATINDLTD,Sat Industries Limited,-0.13370473537604965
1478,SBC,SBC Exports Limited,1.0412926391382373
1479,SBCL,Shivalik Bimetal Controls Limited,2.1157650296723065
1480,SBGLP,Suratwwala Business Group Limited,-1.1795648362158315
1481,SBICARD,SBI Cards and Payment Services Limited,-0.22081148219707739
1482,SBILIFE,SBI Life Insurance Company Limited,0.6635611112972863
1483,SBIN,State Bank of India,-0.8245479710230285
1484,SCAPDVR,Stampede Capital Limited,
1485,SCHAEFFLER,Schaeffler India Limited,-2.7476004640860667
1486,SCHAND,S Chand And Company Limited,0.4245732605493537
1487,SCHNEIDER,Schneider Electric Infrastructure Limited,4.547555761007746
1488,SCI,Shipping Corporation Of India Limited,2.0647210641254783
1489,SCPL,Sheetal Cool Products Limited,-0.9224431309331861
1490,SDBL,Som Distilleries & Breweries Limited,0.6062736139179314
1491,SEAMECLTD,Seamec Limited,2.282690257098858
1492,SECURCRED,SecUR Credentials Limited,
1493,SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,
1494,SEJALLTD,Sejal Glass Limited,
1495,SELAN,Selan Exploration Technology Limited,-0.6422958660744852
1496,SELMC,SEL Manufacturing Company Limited,0.5140109434587882
1497,SEPC,SEPC Limited,-0.26539278131635197
1498,SEPOWER,S.E. Power Limited,
1499,SEQUENT,Sequent Scientific Limited,4.669460360899678
1500,SERVOTECH,Servotech Power Systems Limited,0.5896360131534143
1501,SESHAPAPER,Seshasayee Paper and Boards Limited,1.0545344983428744
1502,SETCO,Setco Automotive Limited,
1503,SETUINFRA,Setubandhan Infrastructure Limited,
1504,SEYAIND,Seya Industries Limited,
1505,SFL,Sheela Foam Limited,2.3168132888913227
1506,SGIL,Synergy Green Industries Limited,0.11363636363635717
1507,SGL,STL Global Limited,2.220956719817771
1508,SHAHALLOYS,Shah Alloys Limited,-0.35432436785312604
1509,SHAILY,Shaily Engineering Plastics Limited,4.365722838967194
1510,SHAKTIPUMP,Shakti Pumps (India) Limited,
1511,SHALBY,Shalby Limited,2.0989505247376186
1512,SHALPAINTS,Shalimar Paints Limited,1.2028113904789484
1513,SHANKARA,Shankara Building Products Limited,0.8403361344537815
1514,SHANTI,Shanti Overseas (India) Limited,
1515,SHANTIGEAR,Shanthi Gears Limited,3.0980192991366096
1516,SHARDACROP,Sharda Cropchem Limited,10.963045912653973
1517,SHARDAMOTR,Sharda Motor Industries Limited,15.239306148397075
1518,SHAREINDIA,Share India Securities Limited,1.8855331219756497
1519,SHEMAROO,Shemaroo Entertainment Limited,1.9463040927600401
1520,SHILPAMED,Shilpa Medicare Limited,-1.097261235955056
1521,SHIVALIK,Shivalik Rasayan Limited,0.6712999526141209
1522,SHIVAMAUTO,Shivam Autotech Limited,-0.613195977434388
1523,SHIVAMILLS,Shiva Mills Limited,1.0407632263660105
1524,SHIVATEX,Shiva Texyarn Limited,2.7108960531685455
1525,SHK,S H Kelkar and Company Limited,4.880021569156113
1526,SHOPERSTOP,Shoppers Stop Limited,0.8882996353994094
1527,SHRADHA,Shradha Infraprojects Limited,
1528,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,2.163181042994342
1529,SHREECEM,SHREE CEMENT LIMITED,1.7328420115965222
1530,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,0.25647114699595913
1531,SHREERAMA,Shree Rama Multi-Tech Limited,
1532,SHRENIK,Shrenik Limited,9.43396226415093
1533,SHREYANIND,Shreyans Industries Limited,3.3156153588819155
1534,SHREYAS,Shreyas Shipping & Logistics Limited,4.439039221647924
1535,SHRIPISTON,Shriram Pistons & Rings Limited,-0.8868077536819431
1536,SHRIRAMFIN,Shriram Finance Limited,0.43791859866048427
1537,SHRIRAMPPS,Shriram Properties Limited,2.0406295754026393
1538,SHYAMCENT,Shyam Century Ferrous Limited,
1539,SHYAMMETL,Shyam Metalics and Energy Limited,6.827009262025702
1540,SHYAMTEL,Shyam Telecom Limited,
1541,SIEMENS,Siemens Limited,2.1682133817898652
1542,SIGACHI,Sigachi Industries Limited,-0.6120760959470711
1543,SIGIND,Signet Industries Limited,-0.6067415730337149
1544,SIKKO,Sikko Industries Limited,
1545,SIL,Standard Industries Limited,-0.6240249609984405
1546,SILGO,Silgo Retail Limited,3.137478608100383
1547,SILINV,SIL Investments Limited,1.244252096294309
1548,SILLYMONKS,Silly Monks Entertainment Limited,-2.679528403001072
1549,SILVERTUC,Silver Touch Technologies Limited,-0.3841141367720788
1550,SIMBHALS,Simbhaoli Sugars Limited,
1551,SIMPLEXINF,Simplex Infrastructures Limited,
1552,SINTERCOM,Sintercom India Limited,0.1871580765908576
1553,SIRCA,Sirca Paints India Limited,0.0935599563386906
1554,SIS,SIS LIMITED,0.5988023952095909
1555,SITINET,Siti Networks Limited,
1556,SIYSIL,Siyaram Silk Mills Limited,0.9781864423359092
1557,SJS,S.J.S. Enterprises Limited,3.1403901503037996
1558,SJVN,SJVN Limited,0.11395578515536403
1559,SKFINDIA,SKF India Limited,1.0444530344027858
1560,SKIL,SKIL Infrastructure Limited,
1561,SKIPPER,Skipper Limited,2.794809639241412
1562,SKMEGGPROD,SKM Egg Products Export (India) Limited,-2.0325049964176576
1563,SKYGOLD,Sky Gold Limited,
1564,SMARTLINK,Smartlink Holdings Limited,
1565,SMCGLOBAL,SMC Global Securities Limited,2.8093023255813963
1566,SMLISUZU,SML Isuzu Limited,3.2451751250893452
1567,SMLT,Sarthak Metals Limited,0.7730111600286633
1568,SMSLIFE,SMS Lifesciences India Limited,1.1885754834131712
1569,SMSPHARMA,SMS Pharmaceuticals Limited,10.2963559853165
1570,SNOWMAN,Snowman Logistics Limited,-2.157718982789613
1571,SOBHA,Sobha Limited,-2.4506171262106173
1572,SOFTTECH,Softtech Engineers Limited,4.940764674205714
1573,SOLARA,Solara Active Pharma Sciences Limited,5.982749128280423
1574,SOLARINDS,Solar Industries India Limited,0.7763851189525895
1575,SOMANYCERA,Somany Ceramics Limited,-0.426477654973565
1576,SOMATEX,Soma Textiles & Industries Limited,
1577,SOMICONVEY,Somi Conveyor Beltings Limited,
1578,SONACOMS,Sona BLW Precision Forgings Limited,4.461778471138849
1579,SONAMCLOCK,Sonam Clock Limited,
1580,SONATSOFTW,Sonata Software Limited,4.903367372774066
1581,SOTL,Savita Oil Technologies Limited,1.64992826398851
1582,SOUTHBANK,The South Indian Bank Limited,0.40831477357089613
1583,SOUTHWEST,South West Pinnacle Exploration Limited,-2.4371859296482503
1584,SPAL,S. P. Apparels Limited,4.949004038606335
1585,SPANDANA,Spandana Sphoorty Financial Limited,3.5464005096623423
1586,SPARC,Sun Pharma Advanced Research Company Limited,0.3494321727193325
1587,SPCENET,Spacenet Enterprises India Limited,0.3408738766656319
1588,SPECIALITY,Speciality Restaurants Limited,-1.01704545454545
1589,SPENCERS,Spencer's Retail Limited,0.4988360492184934
1590,SPENTEX,Spentex Industries Limited,
1591,SPIC,Southern Petrochemicals Industries Corporation  Limited,0.394878544932407
1592,SPLIL,SPL Industries Limited,3.608998219776658
1593,SPLPETRO,Supreme Petrochem Limited,1.300398614650728
1594,SPMLINFRA,SPML Infra Limited,4.9974855418657205
1595,SPORTKING,Sportking India Limited,3.382326899238545
1596,SPTL,Sintex Plastics Technology Limited,
1597,SPYL,Shekhawati Poly-Yarn Limited,
1598,SREEL,Sreeleathers Limited,-0.03508771929825359
1599,SREINFRA,SREI Infrastructure Finance Limited,
1600,SRF,SRF Limited,1.081669095461912
1601,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,0.9336475707034041
1602,SRPL,Shree Ram Proteins Limited,
1603,SSWL,Steel Strips Wheels Limited,3.678574725376165
1604,STAMPEDE,Stampede Capital Limited,
1605,STAR,Strides Pharma Science Limited,-0.532223217579182
1606,STARCEMENT,Star Cement Limited,0.24158021884325273
1607,STARHEALTH,Star Health and Allied Insurance Company Limited,2.6044929741340854
1608,STARPAPER,Star Paper Mills Limited,-1.629097159823412
1609,STARTECK,Starteck Finance Limited,1.2532637075718094
1610,STCINDIA,The State Trading Corporation of India Limited,0.9684453565931372
1611,STEELCAS,Steelcast Limited,5.7508479802651795
1612,STEELCITY,Steel City Securities Limited,1.439319594373577
1613,STEELXIND,STEEL EXCHANGE INDIA LIMITED,1.7857142857142843
1614,STEL,Stel Holdings Limited,0.2182453077258839
1615,STERTOOLS,Sterling Tools Limited,-0.1222992254382358
1616,STLTECH,Sterlite Technologies Limited,4.996347699050404
1617,STOVEKRAFT,Stove Kraft Limited,8.960000000000008
1618,STYLAMIND,Stylam Industries Limited,1.31900723242624
1619,STYRENIX,Styrenix Performance Materials Limited,-0.8414886445524029
1620,SUBEXLTD,Subex Limited,4.086457277946643
1621,SUBROS,Subros Limited,18.513941453618603
1622,SUDARSCHEM,Sudarshan Chemical Industries Limited,0.1609055096265933
1623,SUKHJITS,Sukhjit Starch & Chemicals Limited,0.5694885554703681
1624,SULA,Sula Vineyards Limited,0.17059708981435479
1625,SUMEETINDS,Sumeet Industries Limited,
1626,SUMICHEM,Sumitomo Chemical India Limited,-0.26041666666666663
1627,SUMIT,Sumit Woods Limited,
1628,SUMMITSEC,Summit Securities Limited,6.6117962319871
1629,SUNCLAYLTD,Sundaram Clayton Limited,
1630,SUNDARAM,Sundaram Multi Pap Limited,2.0000000000000018
1631,SUNDARMFIN,Sundaram Finance Limited,-1.4098765958353683
1632,SUNDARMHLD,Sundaram Finance Holdings Limited,1.6722408026755853
1633,SUNDRMBRAK,Sundaram Brake Linings Limited,-1.1971010741555583
1634,SUNDRMFAST,Sundram Fasteners Limited,0.3067144599238824
1635,SUNFLAG,Sunflag Iron And Steel Company Limited,5.653378410104706
1636,SUNPHARMA,Sun Pharmaceutical Industries Limited,-0.049314528059966466
1637,SUNTECK,Sunteck Realty Limited,0.7420652659812208
1638,SUNTV,Sun TV Network Limited,3.4498803509704774
1639,SUPERHOUSE,Superhouse Limited,1.9976387249114473
1640,SUPERSPIN,Super Spinning Mills Limited,-3.5879629629629686
1641,SUPRAJIT,Suprajit Engineering Limited,1.2919643731036552
1642,SUPREMEENG,Supreme Engineering Limited,
1643,SUPREMEIND,Supreme Industries Limited,0.17545627025303864
1644,SUPREMEINF,Supreme Infrastructure India Limited,
1645,SUPRIYA,Supriya Lifescience Limited,2.6831785345717174
1646,SURANASOL,Surana Solar Limited,
1647,SURANAT&P,Surana Telecom and Power Limited,4.973284011508429
1648,SURYALAXMI,Suryalakshmi Cotton Mills Limited,19.394183085377296
1649,SURYAROSNI,Surya Roshni Limited,-0.17611271213577054
1650,SURYODAY,Suryoday Small Finance Bank Limited,0.6205579717831844
1651,SUTLEJTEX,Sutlej Textiles and Industries Limited,0.15554518587648825
1652,SUULD,Suumaya Industries Limited,0.8960573476702477
1653,SUVEN,Suven Life Sciences Limited,3.706167442744456
1654,SUVENPHAR,Suven Pharmaceuticals Limited,2.500000000000003
1655,SUVIDHAA,Suvidhaa Infoserve Limited,0.7561436672967871
1656,SUZLON,Suzlon Energy Limited,0.13242527430949733
1657,SVLL,Shree Vasu Logistics Limited,-2.5830571841277865
1658,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,3.0729833546735095
1659,SWANENERGY,Swan Energy Limited,4.668597716817172
1660,SWARAJENG,Swaraj Engines Limited,-0.6860112602858444
1661,SWELECTES,Swelect Energy Systems Limited,-1.6520700636942676
1662,SWSOLAR,Sterling and Wilson Renewable Energy Limited,-0.546677880571906
1663,SYMPHONY,Symphony Limited,3.0257894288875606
1664,SYNCOMF,Syncom Formulations (India) Limited,2.1634615384615348
1665,SYNGENE,Syngene International Limited,0.8098591549295774
1666,SYRMA,Syrma SGS Technology Limited,-1.167002012072437
1667,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,
1668,TAJGVK,Taj GVK Hotels & Resorts Limited,-1.8759231905465357
1669,TAKE,Take Solutions Limited,0.19083969465648445
1670,TALBROAUTO,Talbros Automotive Components Limited,3.145562510030496
1671,TANLA,Tanla Platforms Limited,3.0533135089209855
1672,TANTIACONS,Tantia Constructions Limited,
1673,TARAPUR,Tarapur Transformers Limited,
1674,TARC,TARC Limited,0.2985700068094878
1675,TARMAT,Tarmat Limited,
1676,TARSONS,Tarsons Products Limited,1.8714971977581996
1677,TASTYBITE,Tasty Bite Eatables Limited,-0.36364490591745846
1678,TATACHEM,Tata Chemicals Limited,0.38527785332245496
1679,TATACOFFEE,Tata Coffee Limited,
1680,TATACOMM,Tata Communications Limited,0.07549408180322272
1681,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,-0.2642489407262373
1682,TATAELXSI,Tata Elxsi Limited,1.02193846944897
1683,TATAINVEST,Tata Investment Corporation Limited,1.8726736373886048
1684,TATAMETALI,Tata Metaliks Limited,
1685,TATAMOTORS,Tata Motors Limited,1.2427380651679671
1686,TATAMTRDVR,Tata Motors Limited,1.517427884615388
1687,TATAPOWER,Tata Power Company Limited,-1.1802088061734102
1688,TATASTEEL,Tata Steel Limited,0.03448077696684229
1689,TATASTLLP,Tata Steel Long Products Limited,
1690,TATVA,Tatva Chintan Pharma Chem Limited,2.746854918997186
1691,TBZ,Tribhovandas Bhimji Zaveri Limited,2.2178086726249524
1692,TCI,Transport Corporation of India Limited,2.1790830153199545
1693,TCIEXP,TCI Express Limited,1.833735827432368
1694,TCIFINANCE,TCI Finance Limited,
1695,TCNSBRANDS,TCNS Clothing Co. Limited,2.549628375199916
1696,TCPLPACK,TCPL Packaging Limited,0.310961388960878
1697,TCS,Tata Consultancy Services Limited,1.8966996657402948
1698,TDPOWERSYS,TD Power Systems Limited,1.7018284106891732
1699,TEAMLEASE,Teamlease Services Limited,1.3965677572068707
1700,TECHIN,Techindia Nirman Limited,
1701,TECHM,Tech Mahindra Limited,2.91886601181529
1702,TECHNOE,Techno Electric & Engineering Company Limited,
1703,TECILCHEM,TECIL Chemicals and Hydro Power Limited,
1704,TEGA,Tega Industries Limited,-0.26557587227938195
1705,TEJASNET,Tejas Networks Limited,0.916424881466283
1706,TEMBO,Tembo Global Industries Limited,-0.2177347052042825
1707,TERASOFT,Tera Software Limited,
1708,TEXINFRA,Texmaco Infrastructure & Holdings Limited,-1.0595358224016136
1709,TEXMOPIPES,Texmo Pipes and Products Limited,2.317171175997862
1710,TEXRAIL,Texmaco Rail & Engineering Limited,0.9621578099838913
1711,TFCILTD,Tourism Finance Corporation of India Limited,3.1783609530045847
1712,TFL,Transwarranty Finance Limited,
1713,TGBHOTELS,TGB Banquets And Hotels Limited,0.29481132075472116
1714,THANGAMAYL,Thangamayil Jewellery Limited,0.02324567775679738
1715,THEINVEST,The Investment Trust Of India Limited,-0.16055487765718324
1716,THEMISMED,Themis Medicare Limited,0.04292050169297697
1717,THERMAX,Thermax Limited,-0.987665856849194
1718,THOMASCOOK,Thomas Cook  (India)  Limited,2.2122793934874485
1719,THOMASCOTT,Thomas Scott (India) Limited,
1720,THYROCARE,Thyrocare Technologies Limited,2.1104660285579864
1721,TI,Tilaknagar Industries Limited,-1.7174051641695898
1722,TIDEWATER,Tide Water Oil Company (India) Limited,3.629023458810697
1723,TIIL,Technocraft Industries (India) Limited,0.9281706725773957
1724,TIINDIA,Tube Investments of India Limited,-0.5670012326113667
1725,TIJARIA,Tijaria Polypipes Limited,
1726,TIL,TIL Limited,
1727,TIMESGTY,Times Guaranty Limited,-1.3027618551328815
1728,TIMETECHNO,Time Technoplast Limited,3.0707196029776784
1729,TIMKEN,Timken India Limited,1.0064172248132734
1730,TINPLATE,The Tinplate Company of India Limited,
1731,TIPSFILMS,Tips Films Limited,-1.4761444512784427
1732,TIPSINDLTD,TIPS Industries Limited,6.99240754347294
1733,TIRUMALCHM,Thirumalai Chemicals Limited,2.1974363242883186
1734,TIRUPATIFL,Tirupati Forge Limited,
1735,TITAN,Titan Company Limited,0.8004817578285648
1736,TMB,Tamilnad Mercantile Bank Limited,0.44557606619986545
1737,TNPETRO,Tamilnadu PetroProducts Limited,5.37577737957204
1738,TNPL,Tamil Nadu Newsprint & Papers Limited,0.48974481717420343
1739,TNTELE,Tamilnadu Telecommunication Limited,
1740,TOKYOPLAST,Tokyo Plast International Limited,2.519986096628437
1741,TORNTPHARM,Torrent Pharmaceuticals Limited,-0.3618385698420221
1742,TORNTPOWER,Torrent Power Limited,-2.7996529631607077
1743,TOTAL,Total Transport Systems Limited,
1744,TOUCHWOOD,Touchwood Entertainment Limited,1.9717338848672767
1745,TPLPLASTEH,TPL Plastech Limited,2.025028441410695
1746,TRACXN,Tracxn Technologies Limited,4.903518728717375
1747,TREEHOUSE,Tree House Education & Accessories Limited,4.232032105071142
1748,TREJHARA,TREJHARA SOLUTIONS LIMITED,
1749,TRENT,Trent Limited,0.6533025539020095
1750,TRF,TRF Limited,
1751,TRIDENT,Trident Limited,2.1796218487394916
1752,TRIGYN,Trigyn Technologies Limited,
1753,TRIL,Transformers And Rectifiers (India) Limited,
1754,TRITURBINE,Triveni Turbine Limited,-1.7405318291700167
1755,TRIVENI,Triveni Engineering & Industries Limited,0.21461936624162753
1756,TTKHLTCARE,TTK Healthcare Limited,-0.4385964912280578
1757,TTKPRESTIG,TTK Prestige Limited,4.893238434163702
1758,TTL,T T Limited,-2.3659442189793705
1759,TTML,Tata Teleservices (Maharashtra) Limited,0.2701659590891467
1760,TV18BRDCST,TV18 Broadcast Limited,0.849927149101509
1761,TVSELECT,TVS Electronics Limited,1.497746110222474
1762,TVSMOTOR,TVS Motor Company Limited,-0.43343129585385964
1763,TVSSRICHAK,TVS Srichakra Limited,1.5148854470316866
1764,TVTODAY,TV Today Network Limited,1.9484765267425128
1765,TVVISION,TV Vision Limited,
1766,TWL,Titagarh Wagons Limited,
1767,UBL,United Breweries Limited,1.1857707509881399
1768,UCALFUEL,Ucal Fuel Systems Limited,
1769,UCOBANK,UCO Bank,-0.21905805038335988
1770,UDAICEMENT,Udaipur Cement Works Limited,4.813424597041289
1771,UFLEX,UFLEX Limited,0.8562632287858248
1772,UFO,UFO Moviez India Limited,1.3814217443249872
1773,UGARSUGAR,The Ugar Sugar Works Limited,2.5455880553176025
1774,UGROCAP,Ugro Capital Limited,-4.618507866689235
1775,UJAAS,Ujaas Energy Limited,
1776,UJJIVAN,Ujjivan Financial Services Limited,
1777,UJJIVANSFB,Ujjivan Small Finance Bank Limited,-1.3318534961154147
1778,ULTRACEMCO,UltraTech Cement Limited,2.0290712124718246
1779,UMAEXPORTS,Uma Exports Limited,
1780,UMANGDAIRY,Umang Dairies Limited,7.991500369549155
1781,UMESLTD,Usha Martin Education & Solutions Limited,5.3130929791271395
1782,UNICHEMLAB,Unichem Laboratories Limited,-0.24438387066454895
1783,UNIDT,United Drilling Tools Limited,-0.3279254401104552
1784,UNIENTER,Uniphos Enterprises Limited,3.369584596184696
1785,UNIINFO,Uniinfo Telecom Services Limited,-2.3064250411861704
1786,UNIONBANK,Union Bank of India,-0.9437413124588426
1787,UNIPARTS,Uniparts India Limited,-0.3920068840233422
1788,UNITECH,Unitech Limited,
1789,UNITEDPOLY,United Polyfab Gujarat Limited,3.350908025776215
1790,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,4.183621566632754
1791,UNIVAFOODS,Univa Foods Limited,
1792,UNIVASTU,Univastu India Limited,
1793,UNIVCABLES,Universal Cables Limited,1.8647349924693395
1794,UNIVPHOTO,Universus Photo Imagings Limited,-0.9607993850883935
1795,UNOMINDA,UNO Minda Limited,4.601437663110664
1796,UPL,UPL Limited,0.45546115441885304
1797,URJA,Urja Global Limited,-0.7996237064910711
1798,USHAMART,Usha Martin Limited,3.699883975763817
1799,USK,Udayshivakumar Infra Limited,
1800,UTIAMC,UTI Asset Management Company Limited,2.923538230884558
1801,UTTAMSUGAR,Uttam Sugar Mills Limited,0.2898550724637681
1802,V2RETAIL,V2 Retail Limited,
1803,VADILALIND,Vadilal Industries Limited,3.276081424936391
1804,VAIBHAVGBL,Vaibhav Global Limited,7.50162022034996
1805,VAISHALI,Vaishali Pharma Limited,0.40821533358845924
1806,VAKRANGEE,Vakrangee Limited,1.1904761904761887
1807,VALIANTORG,Valiant Organics Limited,2.69297592454704
1808,VARDHACRLC,Vardhman Acrylics Limited,1.0476878612716731
1809,VARDMNPOLY,Vardhman Polytex Limited,-0.9063444108761315
1810,VARROC,Varroc Engineering Limited,3.103156924494958
1811,VASCONEQ,Vascon Engineers Limited,3.969571230982026
1812,VASWANI,Vaswani Industries Limited,
1813,VBL,Varun Beverages Limited,-1.3286284136238165
1814,VCL,Vaxtex Cotfab Limited,
1815,VEDL,Vedanta Limited,2.4229074889867843
1816,VENKEYS,Venky's (India) Limited,3.6445877092648384
1817,VENUSPIPES,Venus Pipes & Tubes Limited,2.1716346974091585
1818,VENUSREM,Venus Remedies Limited,0.27890112954957463
1819,VERANDA,Veranda Learning Solutions Limited,19.716995037586592
1820,VERTOZ,Vertoz Advertising Limited,
1821,VESUVIUS,Vesuvius India Limited,2.6260900657515704
1822,VETO,Veto Switchgears And Cables Limited,2.7113492761737072
1823,VGUARD,V-Guard Industries Limited,0.6726977499420035
1824,VHL,Vardhman Holdings Limited,-0.9064266017040348
1825,VICEROY,Viceroy Hotels Limited,
1826,VIDHIING,Vidhi Specialty Food Ingredients Limited,-0.45464878381450335
1827,VIJAYA,Vijaya Diagnostic Centre Limited,4.065963413005748
1828,VIJIFIN,Viji Finance Limited,
1829,VIKASECO,Vikas EcoTech Limited,1.298701298701294
1830,VIKASLIFE,Vikas Lifecare Limited,2.1857923497267775
1831,VIMTALABS,Vimta Labs Limited,1.1676835682726723
1832,VINATIORGA,Vinati Organics Limited,0.11328310237630347
1833,VINDHYATEL,Vindhya Telelinks Limited,6.613069992192602
1834,VINEETLAB,Vineet Laboratories Limited,-1.2459464072367366
1835,VINNY,Vinny Overseas Limited,3.240740740740733
1836,VINYLINDIA,Vinyl Chemicals (India) Limited,1.5802469135802415
1837,VIPCLOTHNG,VIP Clothing Limited,1.0831234256926943
1838,VIPIND,VIP Industries Limited,-0.2886300381404049
1839,VIPULLTD,Vipul Limited,1.8004000889086356
1840,VIRINCHI,Virinchi Limited,1.599767306573581
1841,VISAKAIND,Visaka Industries Limited,-1.3359765557662449
1842,VISASTEEL,Visa Steel Limited,
1843,VISESHINFO,Visesh Infotecnics Limited,
1844,VISHAL,Vishal Fabrics Limited,
1845,VISHNU,Vishnu Chemicals Limited,0.9256303862113039
1846,VISHWARAJ,Vishwaraj Sugar Industries Limited,0.4767580452920041
1847,VIVIDHA,Visagar Polytex Limited,
1848,VIVIMEDLAB,Vivimed Labs Limited,
1849,VLSFINANCE,VLS Finance Limited,3.536647872885708
1850,VMART,V-Mart Retail Limited,2.349136824815648
1851,VOLTAMP,Voltamp Transformers Limited,8.834675293989363
1852,VOLTAS,Voltas Limited,-1.8985192229316699
1853,VRLLOG,VRL Logistics Limited,0.9759559932570314
